PG3,PG5,PG7,VM6,VM1,VM8,VM2,VM9,VM12,VM3,PD1,PD2,PD3,PD4,PD5,PD6,PD7,PD8,PD9,PD10,PD11,PD12,PD13,PD14,PD15,PD16,PD17,PD18,PD19,PD20,PD21,PD22,PD23,PD24,PD25,PD26,PD27,PD28,PD29,PD30,PD31,PD32,PD33,PD34,PD35,PD36,PD37,PD38,PD39,PD40,PD41,PD42,Feas
0.2708380720280994,5.421344297728033,5.142003481931663,1.042193993701175,1.0092006666269897,1.0273726034584933,0.9740812551151818,1.01004990431845,1.007077553220972,0.9714752396037827,0.5666675437984202,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.2708380720280994,5.421344297728033,5.142003481931663,1.0013889996108827,1.0092006666269897,1.0273726034584933,0.9796935978412672,0.9905041238712412,1.007077553220972,0.9720983464688641,0.5666675437984202,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.2730653193514803,5.423831458654844,5.164061934116467,1.0302395488839515,1.0112432649261966,1.02817431621998,0.973630507104379,1.0137613915701087,0.981337757832204,0.9404753596291868,0.5508993814544095,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.2730653193514803,5.423831458654844,5.164061934116467,0.9998458644667769,1.0112432649261966,1.02817431621998,0.9803558512140116,0.9822592820542986,0.981337757832204,0.9684533633187579,0.5508993814544095,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.21554265426380828,5.454601561285269,5.1842543718470715,0.9668562369684375,0.9840107055450704,1.0150672087938748,1.0369608189174122,0.9952417465021608,1.0058229652528718,0.9581007504021274,0.5751562552980137,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.21554265426380828,5.454601561285269,5.1842543718470715,0.9692669583352879,0.9840107055450704,1.0150672087938748,0.9704782305112004,0.9798076468873215,1.0058229652528718,0.9536184866186207,0.5751562552980137,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.3434510521586697,5.475956103715032,5.14462745552813,0.9909650399952712,1.00028290043387,1.0105760279965086,0.9688261538731435,0.9988139432630274,1.011606816330287,0.9439033733233156,0.5497662000600935,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.3434510521586697,5.475956103715032,5.14462745552813,0.9880135000762863,1.00028290043387,1.0105760279965086,0.9706548994416505,0.9807753681940282,1.011606816330287,0.9637212926212944,0.5497662000600935,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.4500865186630265,5.410255555924728,5.17280433886189,0.9874032036988752,1.0337773681650821,1.0235908278020116,0.9991277432288035,0.9996312968638018,1.0089166390926416,0.9765492768265974,0.5739453891458557,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.4500865186630265,5.410255555924728,5.17280433886189,0.9874032036988752,1.0337773681650821,1.0235908278020116,1.0013398329618024,0.9904360013559327,1.0089166390926416,0.9827424988597186,0.5739453891458557,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.44903258531671925,5.402573105904804,5.166899627160642,0.9885268927578665,1.036020011988134,1.0205292746964916,0.9980614289003203,0.9969144619444152,0.9992809337044493,0.9738194198434486,0.5631261768566126,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.44903258531671925,5.402573105904804,5.166899627160642,0.9885268927578665,1.036020011988134,1.0205292746964916,1.0029993899266445,0.9855625807481403,0.9992809337044493,0.9824379920346036,0.5631261768566126,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.4385440704608463,5.432403497920567,5.125190415378998,1.0144149966045695,1.0284505987798647,1.0037638489816423,1.0294337078385385,0.9989009764865254,0.9820145315118624,0.9406493289047616,0.5636221606033014,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.4385440704608463,5.432403497920567,5.125190415378998,0.9909389013082388,1.0284505987798647,1.0037638489816423,1.0112053340191178,0.9695963546565485,0.9820145315118624,0.9813561568046336,0.5636221606033014,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.4706360564815025,5.364619553235738,5.123380487574347,1.0234308415036955,1.0460948829442573,0.9930613942091393,1.0393968660966457,1.0165665703579767,1.0095754262389995,0.9543874552204653,0.5438130026522161,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.4706360564815025,5.364619553235738,5.123380487574347,0.9908232600305323,1.0460948829442573,0.9930613942091393,1.027952293443981,0.9742249739688963,1.0095754262389995,0.9946650217005673,0.5438130026522161,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.5065900908261922,5.366416235160049,5.108046448578584,1.0566968833819272,1.035584385076967,1.0258464587444618,1.0120923620474087,0.9991732664907518,0.9641443266174596,0.9796627793857,0.551260244794849,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.5065900908261922,5.366416235160049,5.108046448578584,1.005807850451586,1.035584385076967,1.0258464587444618,1.0120923620474087,0.9776975173640393,0.9641443266174596,0.9865304251647766,0.551260244794849,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.5833110718118155,5.355114110091693,5.144557598328207,1.0519363987665167,1.0473386510118983,1.0128437730097224,1.0339104776791563,0.9982309780523602,0.9806064656850543,0.9556886908158155,0.5300729952925127,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.5833110718118155,5.355114110091693,5.144557598328207,1.002875707907468,1.0473386510118983,1.0128437730097224,1.0294212961320508,0.976720646487406,0.9806064656850543,0.9969205496125254,0.5300729952925127,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.5516312561908165,5.36986904312336,5.117738544820277,1.0506650102560922,1.0218642427167628,1.0222151148362937,0.9814605204954246,1.0073083517661858,0.9814982843560306,0.9630241009354069,0.531429456552859,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.5516312561908165,5.36986904312336,5.117738544820277,0.9999722230440206,1.0218642427167628,1.0222151148362937,0.9906877015486842,0.9798962433485372,0.9814982843560306,0.9770864200609808,0.531429456552859,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.5261620827716512,5.389347651019188,5.135148192414855,1.0348462263955474,1.0414241204856347,1.0123037701030757,1.0382353598864333,1.031459975811545,1.0104960916218486,0.9527093040577592,0.5747874794806827,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.5261620827716512,5.389347651019188,5.135148192414855,1.0037359731737343,1.0414241204856347,1.0123037701030757,1.0252999363245046,0.9861081043767684,1.0104960916218486,0.9984064308823488,0.5747874794806827,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.44440965700273033,5.454321267667039,5.133702645065141,0.9687975964636789,1.0469498025569475,1.006429839205333,1.038544165176726,0.9989174634950015,0.9941553563475563,0.9736595716558892,0.5541064837261618,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.44440965700273033,5.454321267667039,5.133702645065141,0.9794731404500971,1.0469498025569475,1.006429839205333,1.02731004512476,0.9763169620176223,0.9941553563475563,0.9895015504788282,0.5541064837261618,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.47868773086742866,5.468766730536399,5.177739429854739,1.0490611143642805,1.0204074506010616,1.008285488116118,1.0076185481973963,1.0150823002629354,0.993459894235324,0.9470867190371149,0.5690862140135722,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.47868773086742866,5.468766730536399,5.177739429854739,0.9935039987259531,1.0204074506010616,1.008285488116118,1.0048831034996386,0.975627169119934,0.993459894235324,0.9806827412779645,0.5690862140135722,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.39751765619331425,5.456554201774759,5.186794414255394,1.0580070388864071,1.0275166523336958,1.0235983857340312,0.9981928732120794,1.0090486669823522,0.9950726769599956,0.9780674551089114,0.5545955683683219,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.39751765619331425,5.456554201774759,5.186794414255394,1.0032955949174271,1.0275166523336958,1.0235983857340312,0.9981928732120794,0.9858108427870316,0.9950726769599956,0.9822905486074431,0.5545955683683219,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.3705041358858036,5.475349944052574,5.1368523858596955,1.0491446901106034,1.0423065553403912,1.020885664939255,1.0195903586247028,1.0110912498375182,0.9813432656970551,0.9829341141090542,0.5705615555661371,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.3705041358858036,5.475349944052574,5.1368523858596955,1.0052151805343226,1.0423065553403912,1.020885664939255,1.0195903586247028,0.9809792338464426,0.9813432656970551,0.9911476824914837,0.5705615555661371,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.36838881103977267,5.464407917117078,5.1623653382397166,1.0500157650211266,1.0393838199971408,1.0176203066168437,1.0074762890047946,1.0005693827828719,0.9821716158904775,0.979414865531239,0.5726036780310294,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.36838881103977267,5.464407917117078,5.1623653382397166,1.0004941604494098,1.0393838199971408,1.0176203066168437,1.0074762890047946,0.9786458873398445,0.9821716158904775,0.984462919936222,0.5726036780310294,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.4494381013102987,5.509688027501276,5.1577274595433575,0.9956450553990125,1.0425364575649108,1.0048176400746271,1.001259019798089,1.0027463886632235,1.0091903819812633,0.9675413394038923,0.5409055234410972,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.4494381013102987,5.509688027501276,5.1577274595433575,0.9951041741906085,1.0425364575649108,1.0048176400746271,1.0095059549216192,0.9802456417099684,1.0091903819812633,0.9883662565243974,0.5409055234410972,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.4808901506764471,5.574463828748374,5.0876876811837395,0.9983636399822859,1.038111497503645,1.0078969576696102,1.0312234119996322,1.018105644934447,1.007284836623826,0.9732243491591472,0.5691625837274538,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.4808901506764471,5.574463828748374,5.0876876811837395,0.9990950969156707,1.038111497503645,1.0078969576696102,1.021599135843897,0.981580567517728,1.007284836623826,0.9937353593707648,0.5691625837274538,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.4748460978434931,5.55915237298592,5.1117158503845905,0.990246479417818,1.039397861716711,1.0295469331529008,1.0039454948557762,1.0070994587028028,0.9828093528348691,0.942124021538115,0.5307361776157757,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.4748460978434931,5.55915237298592,5.1117158503845905,0.990246479417818,1.039397861716711,1.0295469331529008,1.0056614143964573,0.985375137648951,0.9828093528348691,0.9827855571959758,0.5307361776157757,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.4452776220119616,5.500562462553324,5.113518762328406,1.026939043242646,1.0120876071571439,1.0185889333731368,1.0337364910756994,0.998900849886801,1.00193901894496,0.9432682846224364,0.5554129330668655,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.4452776220119616,5.500562462553324,5.113518762328406,0.9994165170222988,1.0120876071571439,1.0185889333731368,0.9983828728062463,0.9841436763687875,1.00193901894496,0.9799806437183934,0.5554129330668655,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.4427456930315952,5.440987907778115,5.1527642804227085,1.0278604828663618,1.0009059175559214,1.011667294703931,1.025514147602964,0.9983447142026555,1.0081203697694132,0.9425919280043777,0.5441387698529214,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.4427456930315952,5.440987907778115,5.1527642804227085,0.9922771572878853,1.0009059175559214,1.011667294703931,0.9880227628850482,0.9810527523144424,1.0081203697694132,0.9725547527431302,0.5441387698529214,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.48977420317272774,5.403580250803841,5.132298446088073,1.0378091862703507,1.0425905172198606,1.003594911417737,1.0422609917795544,1.020330665918777,1.0096847473577937,0.9590632516818429,0.5374937937273611,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.48977420317272774,5.403580250803841,5.132298446088073,0.9975427108084085,1.0425905172198606,1.003594911417737,1.0255753158576488,0.9804585798079765,1.0096847473577937,0.9959008255304489,0.5374937937273611,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.5317955186382174,5.369421412180247,5.121981086275815,1.0107640634878576,1.0452436659454576,1.002936658352439,1.0216075250496706,1.010002368642321,1.0026758776827385,0.9723043599703913,0.5260386305141984,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
0.5317955186382174,5.369421412180247,5.121981086275815,0.9961337602950936,1.0452436659454576,1.002936658352439,1.0216075250496706,0.9777271530993736,1.0026758776827385,0.9937557113270997,0.5260386305141984,0.03,0.41,0.13,0.75,1.5,1.21,0.05,3.77,0.18,0.105,0.22,0.43,0.42,0.272,0.033,0.023,0.063,0.063,0.09300000000000001,0.046,0.17,0.036000000000000004,0.057999999999999996,0.016,0.038,0.06,0.14,0.063,0.071,0.02,0.12,0.297,0.18,0.21,0.18,0.049,0.2,0.040999999999999995,0.068,0.076,0.067,0.0
